Data;Abertura;Máxima;Mínima;Fechamento;Prior Cote;Pivot;Média Móvel A [9];Média Móvel A [21];Média Móvel A [50];Média Móvel A [200];VWAP D;2MV Frequências;IFR (RSI) [14];;
06/11/2023 15:30;119530;119700;119510;119680;119714;119125;119661,11;119687,38;119637,7;116448,05;119713,96;119785;51,64;;
06/11/2023 15:15;119545;119550;119385;119525;119714;119125;119659,44;119681,67;119624,3;116430,73;119717,29;119785;45,84;;
06/11/2023 15:00;119730;119735;119535;119545;119714;119125;119688,33;119689,52;119614,1;116416,55;119725,72;119785;46,51;;
06/11/2023 14:45;119740;119825;119655;119730;119714;119125;119740;119709,29;119601,2;116401,03;119729,2;119785;53,17;;
06/11/2023 14:30;119690;119785;119650;119740;119714;119125;119749,44;119718,57;119579,2;116384,53;119729,08;119785;53,56;;
06/11/2023 14:15;119710;119765;119595;119690;119714;119125;119745,56;119726,67;119563,6;116368,58;119729,34;119785;51,94;;
06/11/2023 14:00;119725;119870;119660;119715;119714;119125;119707,78;119731,9;119555,7;116352,78;119731,24;119785;52,79;;
06/11/2023 13:45;119595;119760;119510;119725;119714;119125;119696,67;119735,24;119544,8;116336,65;119730,49;119785;53,12;;
06/11/2023 13:30;119660;119695;119590;119600;119714;119125;119692,22;119735,95;119520,1;116321,63;119734,42;119785;49,52;;
06/11/2023 13:15;119790;119790;119625;119665;119714;119125;119700,56;119739,76;119504,8;116306,63;119736,84;119785;51,43;;
06/11/2023 13:00;120010;120020;119765;119785;119714;119125;119712,22;119742,14;119490,1;116290,73;119738,21;119785;55,06;;
06/11/2023 12:45;119815;120035;119765;120010;119714;119125;119707,78;119736,43;119467,5;116274,6;119732,75;119785;62,77;;
06/11/2023 12:30;119705;120000;119620;119815;119714;119125;119669,44;119720;119431,6;116256,35;119724,7;119785;58,04;;
06/11/2023 12:15;119350;119725;119345;119705;119714;119125;119641,11;119712,38;119394;116238,83;119717,16;119785;55,05;;
06/11/2023 12:00;119615;119650;119290;119350;119714;119125;119639,44;119714,76;119338;116222,83;119727,67;119785;42,83;;
06/11/2023 11:45;119685;119730;119455;119615;119714;119125;119707,22;119733,33;119287,6;116207,8;119749,94;119785;52,77;;
06/11/2023 11:30;119680;119810;119490;119685;119714;119125;119741,67;119741,19;119228;116189,95;119769,43;119785;55,96;;
06/11/2023 11:15;119770;119910;119625;119675;119714;119125;119766,67;119742,38;119165,7;116170,75;119786,7;119785;55,6;;
06/11/2023 11:00;119740;119885;119620;119770;119714;119125;119780,56;119740,48;119105,3;116150,8;119786,32;119785;59,87;;
06/11/2023 10:45;119670;119770;119585;119745;119714;119125;119782,22;119728,57;119043,6;116130,1;119795,14;119785;59,1;;
06/11/2023 10:30;119560;119790;119545;119665;119714;119125;119781,67;119710;118979,9;116107,88;119810,03;119785;56,64;;
06/11/2023 10:15;119685;119745;119490;119560;119714;119125;119783,33;119694,52;118914,3;116085,55;119835,84;119785;53,21;;
06/11/2023 10:00;119960;120125;119605;119690;119714;119125;119800,56;119694,29;118850,7;116062,9;119885,89;119785;58,53;;
06/11/2023 09:45;119925;119985;119860;119960;119714;119125;119797,78;119684,29;118776,6;116041,05;119884,73;119785;72,53;;
06/11/2023 09:30;119905;119935;119800;119925;119714;119125;119765;119664,05;118700,4;116016,65;119875,19;119785;71,71;;
06/11/2023 09:15;119805;119960;119795;119910;119714;119125;119735;119637,14;118622,9;115992,1;119877,52;119785;71,38;;
06/11/2023 09:00;119650;120125;119650;119800;119714;119125;119717,78;119615;118552,3;115968,05;119869,29;119785;68,84;;
03/11/2023 17:45;119745;119845;119710;119785;116612;116010;119711,11;119581,19;118476,1;115944,5;119107,49;116905;68,49;;
03/11/2023 17:30;119680;119770;119645;119740;116612;116010;119710,56;119555,24;118400,6;115921,6;119102,18;116905;67,47;;
03/11/2023 17:15;119710;119775;119680;119680;116612;116010;119707,22;119527,62;118327,4;115898,55;119096,92;116905;66,1;;
03/11/2023 17:00;119660;119815;119625;119715;116612;116010;119702,22;119495,71;118253,6;115876,05;119091,52;116905;67,64;;
03/11/2023 16:45;119665;119725;119500;119665;116612;116010;119680,56;119462,38;118173,7;115853,7;119078,73;116905;66,61;;
03/11/2023 16:30;119650;119670;119540;119665;116612;116010;119646,11;119425,95;118096,9;115832,75;119066,21;116905;66,61;;
03/11/2023 16:15;119755;119815;119585;119655;116612;116010;119610;119376,67;118022;115811,38;119056,66;116905;66,42;;
03/11/2023 16:00;119740;119785;119685;119755;116612;116010;119598,89;119343,57;117949;115789,48;119043,83;116905;70,02;;
03/11/2023 15:45;119780;119815;119680;119740;116612;116010;119568,33;119321,67;117876,9;115765,5;119032,88;116905;69,79;;
03/11/2023 15:30;119710;119875;119615;119780;116612;116010;119545,56;119294,52;117804,2;115741,83;119017,22;116905;71,13;;
03/11/2023 15:15;119635;119745;119535;119710;116612;116010;119498,89;119233,1;117727,1;115718,88;118995,31;116905;70,2;;
03/11/2023 15:00;119520;119650;119500;119635;116612;116010;119469,44;119191,43;117654,9;115694,1;118975,63;116905;69,21;;
03/11/2023 14:45;119350;119540;119345;119520;116612;116010;119408,89;119157,86;117587,9;115668,93;118958,29;116905;67,69;;
03/11/2023 14:30;119345;119495;119330;119355;116612;116010;119377,78;119116,67;117518,6;115644,93;118947,27;116905;65,42;;
03/11/2023 14:15;119550;119565;119265;119340;116612;116010;119356,11;119062,38;117451,4;115620,25;118935,4;116905;65,21;;
03/11/2023 14:00;119480;119685;119445;119555;116612;116010;119319,44;118995,48;117377,4;115594,5;118919,39;116905;70,85;;
03/11/2023 13:45;119535;119695;119450;119480;116612;116010;119259,44;118869,29;117293,9;115566,88;118897,74;116905;70,01;;
03/11/2023 13:30;119365;119585;119360;119535;116612;116010;119195;118743,1;117208,2;115541,03;118872,34;116905;71,41;;
03/11/2023 13:15;119445;119605;119360;119360;116612;116010;119094,44;118605;117120,5;115515,28;118850,22;116905;69,61;;
03/11/2023 13:00;119090;119490;119075;119445;116612;116010;119050;118472,14;117036;115490,65;118820,2;116905;71,65;;
03/11/2023 12:45;119240;119370;119075;119090;116612;116010;119033,33;118339,29;116945,6;115465,55;118801,87;116905;68,03;;
03/11/2023 12:30;119160;119285;119150;119240;116612;116010;119042,22;118224,76;116858,3;115442,33;118783,97;116905;71,61;;
03/11/2023 12:15;119015;119245;119005;119160;116612;116010;118958,89;118097,14;116761,3;115417,63;118770,49;116905;70,85;;
03/11/2023 12:00;119015;119060;118865;119010;116612;116010;118922,78;117965;116671,5;115394,2;118751,08;116905;69,43;;
03/11/2023 11:45;118900;119065;118780;119015;116612;116010;118913,89;117839,76;116584;115370,93;118740,34;116905;69,53;;
03/11/2023 11:30;118630;118920;118595;118900;116612;116010;118873,89;117695,48;116493,2;115347,75;118728,77;116905;68,51;;
03/11/2023 11:15;118955;119170;118510;118630;116612;116010;118797,78;117564,52;116406,3;115324,73;118723,69;116905;66,03;;
03/11/2023 11:00;119290;119540;118925;118960;116612;116010;118720,56;117441,67;116328,2;115302,98;118710,04;116905;72,51;;
03/11/2023 10:45;119175;119455;119170;119295;116612;116010;118492,22;117318,81;116238,9;115279,83;118640,96;116905;79,91;;
03/11/2023 10:30;118485;119225;118415;119170;116612;116010;118218,33;117161,43;116140;115255,55;118548,61;116905;79,17;;
03/11/2023 10:15;118835;118840;118320;118490;116612;116010;117936,67;117010,95;116044,9;115231,05;118483,46;116905;74,45;;
03/11/2023 10:00;118925;119015;118650;118835;116612;116010;117723,33;116896,19;115964,4;115210,83;118483,3;116905;83,37;;
03/11/2023 09:45;118655;118960;118565;118930;116612;116010;117481,11;116760,71;115876,6;115189,48;118382,38;116905;86;;
03/11/2023 09:30;118220;118790;118190;118655;116612;116010;117231,67;116607,86;115780,5;115167,55;118275,21;116905;84,7;;
03/11/2023 09:15;117940;118480;117910;118215;116612;116010;116998,89;116473,1;115695,6;115148,58;117994,5;116905;82,25;;
03/11/2023 09:00;117765;118155;117715;117935;116612;116010;116795,56;116363,81;115622,5;115132,03;117932,72;116905;80,4;;
01/11/2023 17:45;116830;116905;116745;116905;114599;114355;116622,78;116271,9;115554,1;115117,18;115878,14;114670;69,53;;
01/11/2023 17:30;116630;116900;116590;116830;114599;114355;116520,56;116235,95;115503;115107,8;115873,06;114670;68,34;;
01/11/2023 17:15;116570;116720;116475;116635;114599;114355;116445;116201,43;115456,2;115099,13;115860,83;114670;65,06;;
01/11/2023 17:00;116655;116745;116465;116570;114599;114355;116380;116167,62;115415,4;115091,55;115851,3;114670;63,9;;
01/11/2023 16:45;116685;116765;116515;116655;114599;114355;116358,89;116145,24;115378,7;115084,3;115838,16;114670;66,58;;
01/11/2023 16:30;116555;116830;116490;116685;114599;114355;116285;116127,62;115339;115075,78;115819,5;114670;67,51;;
01/11/2023 16:15;116380;116595;116355;116560;114599;114355;116210;116097,62;115300,3;115067,05;115787,89;114670;65,66;;
01/11/2023 16:00;116375;116595;116330;116385;114599;114355;116156,67;116070,71;115268,2;115057,88;115771,62;114670;62,9;;
01/11/2023 15:45;115990;116445;115930;116380;114599;114355;116112,78;116035,24;115233,5;115048,85;115741,01;114670;62,83;;
01/11/2023 15:30;116150;116505;115820;115985;114599;114355;116039,44;115987,62;115201,6;115042,38;115717,41;114670;55,94;;
01/11/2023 15:15;116045;116210;115865;116150;114599;114355;116021,67;115950;115178,6;115037,3;115683,03;114670;60,27;;
01/11/2023 15:00;116380;116635;116040;116050;114599;114355;115996,11;115902,38;115147,2;115033,03;115667,83;114670;58,46;;
01/11/2023 14:45;115990;116500;115965;116380;114599;114355;115991,11;115858,81;115118,1;115030,53;115633,84;114670;67,95;;
01/11/2023 14:30;116010;116015;115835;115990;114599;114355;115965,56;115789,52;115079,1;115025,98;115604,1;114670;61;;
01/11/2023 14:15;116080;116140;115935;116010;114599;114355;115978,33;115729,29;115054,4;115023;115595,17;114670;61,64;;
01/11/2023 14:00;115985;116120;115925;116080;114599;114355;115968,89;115652,14;115016,6;115019,5;115581,21;114670;63,8;;
01/11/2023 13:45;115715;116060;115710;115990;114599;114355;115971,11;115585;114974,7;115015,43;115564,54;114670;62,22;;
01/11/2023 13:30;115820;115930;115655;115720;114599;114355;116003,89;115520,48;114927,8;115012,73;115552,08;114670;56,98;;
01/11/2023 13:15;115920;115945;115810;115825;114599;114355;116041,11;115461,19;114884,5;115011,93;115543,59;114670;59,98;;
01/11/2023 13:00;116005;116010;115855;115920;114599;114355;116060;115400,71;114851,9;115010,38;115534,31;114670;62,76;;
01/11/2023 12:45;116150;116185;115885;116005;114599;114355;116028,89;115343,81;114816,9;115008,4;115522,72;114670;65,27;;
01/11/2023 12:30;116110;116230;116060;116150;114599;114355;115959,44;115271,9;114784,5;115005,93;115501,86;114670;69,69;;
01/11/2023 12:15;115925;116200;115855;116105;114599;114355;115853,33;115186,19;114748,9;115003,75;115477,16;114670;69,08;;
01/11/2023 12:00;116100;116200;115890;115925;114599;114355;115747,22;115105,71;114702,8;115000,5;115447,52;114670;66,62;;
01/11/2023 11:45;116290;116335;116045;116100;114599;114355;115659,44;115036,19;114660,2;114996,13;115406,22;114670;71,79;;
01/11/2023 11:30;116055;116290;115975;116285;114599;114355;115528,89;114957,38;114613,1;114990,75;115343,18;114670;77,71;;
01/11/2023 11:15;115995;116165;115880;116055;114599;114355;115355,56;114854,52;114562,5;114984,68;115286,18;114670;75,36;;
01/11/2023 11:00;115640;116055;115630;115995;114599;114355;115170,56;114776,19;114516,8;114979,7;115211,61;114670;74,72;;
01/11/2023 10:45;115380;115820;115370;115640;114599;114355;115023,33;114707,86;114470;114974,68;115101;114670;70,48;;
01/11/2023 10:30;115190;115640;115185;115380;114599;114355;114911,67;114654,29;114436,5;114971,28;115005,46;114670;66,67;;
01/11/2023 10:15;115150;115285;115105;115195;114599;114355;114811,11;114605,24;114409,1;114969,33;114898,52;114670;63,57;;
01/11/2023 10:00;115130;115230;114930;115150;114599;114355;114740;114571,67;114383,9;114967,18;114838,64;114670;62,79;;
01/11/2023 09:45;114925;115185;114925;115135;114599;114355;114692,78;114545,24;114360,9;114963,65;114765,97;114670;62,54;;
01/11/2023 09:30;114725;115065;114725;114925;114599;114355;114621,67;114526,19;114333,8;114960,65;114670,45;114670;58,97;;
01/11/2023 09:15;114390;114825;114340;114725;114599;114355;114557,78;114514,05;114316,7;114958,58;114515,36;114670;55,2;;
01/11/2023 09:00;114530;114630;114220;114390;114599;114355;114523,33;114515,24;114304,3;114958,58;114378,83;114670;47,72;;
31/10/2023 17:45;114640;114800;114585;114670;113807;114436,67;114531,67;114542,14;114298,2;114961,68;114376,58;113800;54,82;;
31/10/2023 17:30;114480;114705;114440;114635;113807;114436,67;114506,67;114541,19;114284,7;114964,1;114375,37;113800;54,03;;
31/10/2023 17:15;114555;114585;114380;114475;113807;114436,67;114450;114548,33;114272,8;114966,58;114372,84;113800;50,32;;
31/10/2023 17:00;114720;114725;114490;114555;113807;114436,67;114442,78;114565,48;114261,6;114970,03;114371,66;113800;52,28;;
31/10/2023 16:45;114490;114735;114375;114725;113807;114436,67;114443,33;114566,67;114250,9;114974,2;114368;113800;56,62;;
31/10/2023 16:30;114355;114505;114230;114495;113807;114436,67;114420;114560,48;114239,1;114977,7;114362,37;113800;51,56;;
31/10/2023 16:15;114420;114505;114255;114350;113807;114436,67;114403,89;114557,38;114233,3;114982,53;114362,23;113800;48,01;;
31/10/2023 16:00;114465;114550;114395;114415;113807;114436,67;114419,44;114576,67;114232,2;114990;114361,91;113800;49,52;;
31/10/2023 15:45;114445;114580;114375;114465;113807;114436,67;114439,44;114562,62;114226,2;114996,33;114359,72;113800;50,66;;
31/10/2023 15:30;114125;114500;114100;114445;113807;114436,67;114469,44;114539,76;114231,3;115002,6;114357,67;113800;50,24;;
31/10/2023 15:15;114410;114460;114120;114125;113807;114436,67;114494,44;114501,67;114242;115007,1;114358,81;113800;42,93;;
31/10/2023 15:00;114555;114595;114340;114410;113807;114436,67;114563,89;114474,52;114259,5;115011,95;114362,12;113800;48,86;;
31/10/2023 14:45;114510;114745;114470;114560;113807;114436,67;114624,44;114464,29;114270,6;115017,2;114359,14;113800;52,4;;
31/10/2023 14:30;114350;114560;114325;114515;113807;114436,67;114634,44;114445,71;114276;115021,95;114352,31;113800;51,42;;
31/10/2023 14:15;114490;114535;114265;114350;113807;114436,67;114664,44;114439,52;114289,3;115026,63;114349,4;113800;47,76;;
31/10/2023 14:00;114595;114730;114455;114490;113807;114436,67;114718,33;114440,48;114309,4;115032,3;114347,86;113800;50,78;;
31/10/2023 13:45;114740;114915;114575;114595;113807;114436,67;114728,33;114407,62;114328,9;115036,78;114338,6;113800;53,11;;
31/10/2023 13:30;114670;114855;114615;114735;113807;114436,67;114728,33;114369,52;114346,6;115036,88;114322,31;113800;56,32;;
31/10/2023 13:15;114750;114790;114610;114670;113807;114436,67;114694,44;114322,38;114359,9;115035,9;114307,01;113800;55,15;;
31/10/2023 13:00;114960;114960;114715;114750;113807;114436,67;114703,89;114278,81;114376,4;115034,78;114296,84;113800;56,89;;
31/10/2023 12:45;114645;114980;114575;114955;113807;114436,67;114633,89;114232,14;114391,8;115033,23;114277,09;113800;61,5;;
31/10/2023 12:30;114785;114920;114560;114650;113807;114436,67;114526,11;114170,24;114404,9;115030,4;114256,84;113800;56,65;;
31/10/2023 12:15;114835;114935;114630;114785;113807;114436,67;114414,44;114137,62;114428,6;115029,1;114236,78;113800;59,74;;
31/10/2023 12:00;114585;114910;114555;114835;113807;114436,67;114277,78;114100,71;114432,1;115027,13;114206,87;113800;60,89;;
31/10/2023 11:45;114595;114780;114365;114580;113807;114436,67;114206,67;114057,86;114434,3;115025,88;114171,03;113800;56,98;;
31/10/2023 11:30;114430;114620;114185;114595;113807;114436,67;114161,11;114030,24;114438;115026,98;114137,65;113800;57,3;;
31/10/2023 11:15;114760;114925;114345;114430;113807;114436,67;114137,78;113991,43;114439,8;115027,45;114119,06;113800;54,76;;
31/10/2023 11:00;114120;114795;113970;114755;113807;114436,67;114131,11;113974,29;114446,3;115029,55;114052,72;113800;61,43;;
31/10/2023 10:45;113985;114245;113800;114120;113807;114436,67;114025;113943,33;114443,5;115030,4;113997,79;113800;50,5;;
31/10/2023 10:30;113645;114085;113550;113985;113807;114436,67;113988,89;113941,67;114457,7;115034,13;113991,61;113800;47,57;;
31/10/2023 10:15;113555;113740;113415;113645;113807;114436,67;113962,22;113942,14;114472,2;115039,15;114036,78;113800;39,14;;
31/10/2023 10:00;114190;114205;113470;113555;113807;114436,67;113974,44;113960,95;114489,3;115046,2;114151,09;113800;36,63;;
31/10/2023 09:45;114170;114295;114110;114195;113807;114436,67;113998,33;113978,1;114511;115054,65;114284,68;113800;50,3;;
31/10/2023 09:30;114385;114450;114040;114170;113807;114436,67;113938,33;113969,76;114515,6;115060,35;114302,6;113800;49,62;;
31/10/2023 09:15;114370;114570;114355;114385;113807;114436,67;113915,56;113968,1;114526,5;115064,55;114346,59;113800;55,72;;
31/10/2023 09:00;114250;114435;114025;114370;113807;114436,67;113873,89;113959,52;114534,5;115067,55;114264,34;113800;55,37;;
30/10/2023 17:45;113800;113850;113650;113800;114756;115386,67;113825,56;113955,95;114548,1;115070,83;114647,98;114960;37,7;;
30/10/2023 17:30;113745;113860;113740;113795;114756;115386,67;113847,78;113970,95;114572,5;115077,68;114653,64;114960;37,5;;
30/10/2023 17:15;113755;113815;113680;113745;114756;115386,67;113846,11;114015;114598,7;115084,6;114662,13;114960;35,57;;
30/10/2023 17:00;113770;113945;113705;113755;114756;115386,67;113882,22;114073,81;114633,7;115091,68;114672,36;114960;35,77;;
30/10/2023 16:45;113650;113850;113615;113770;114756;115386,67;113921,11;114133,1;114677,6;115097,98;114687,63;114960;36,06;;
30/10/2023 16:30;113960;113990;113600;113655;114756;115386,67;113956,11;114190;114724;115102,9;114709,99;114960;32,14;;
30/10/2023 16:15;114010;114040;113830;113965;114756;115386,67;113993,89;114245,95;114775,5;115108,43;114739,1;114960;37,97;;
30/10/2023 16:00;113940;114165;113940;114010;114756;115386,67;114002,22;114303,81;114824,6;115110,93;114758,02;114960;38,92;;
30/10/2023 15:45;114005;114065;113895;113935;114756;115386,67;113991,67;114367,86;114873,2;115113,65;114780,27;114960;36,46;;
30/10/2023 15:30;113785;114085;113780;114000;114756;115386,67;114001,11;114440,71;114924,2;115116,35;114795,69;114960;37,68;;
30/10/2023 15:15;114070;114075;113770;113780;114756;115386,67;114016,11;114511,19;114972,8;115115,48;114814,5;114960;30,33;;
30/10/2023 15:00;114110;114205;114035;114070;114756;115386,67;114063,33;114588,33;115021,2;115116,53;114848,52;114960;35,45;;
30/10/2023 14:45;114090;114160;114000;114105;114756;115386,67;114088,33;114656,19;115061,2;115115,68;114864,53;114960;36,13;;
30/10/2023 14:30;113995;114135;113955;114085;114756;115386,67;114089,44;114723,57;115103,8;115115,08;114880,02;114960;35,47;;
30/10/2023 14:15;114035;114090;113955;113995;114756;115386,67;114160;114796,19;115152,2;115115,33;114902,62;114960;32,56;;
30/10/2023 14:00;113915;114090;113880;114040;114756;115386,67;114269,44;114883,81;115198,3;115116,1;114918,45;114960;33,26;;
30/10/2023 13:45;114020;114085;113645;113915;114756;115386,67;114376,11;114927,62;115241,8;115116,98;114941,47;114960;29,36;;
30/10/2023 13:30;114135;114325;114000;114020;114756;115386,67;114492,78;114976,67;115297,3;115121,25;114994,42;114960;30,76;;
30/10/2023 13:15;114210;114285;114055;114135;114756;115386,67;114582,78;115012,14;115345,7;115124,25;115017,71;114960;32,33;;
30/10/2023 13:00;114295;114395;114030;114205;114756;115386,67;114698,89;115038,33;115391,6;115126,75;115041;114960;33,29;;
30/10/2023 12:45;114115;114310;113990;114295;114756;115386,67;114826,67;115064,52;115438,5;115129,28;115073,43;114960;34,52;;
30/10/2023 12:30;114725;114725;113775;114115;114756;115386,67;114956,67;115079,76;115483,2;115131,93;115116,27;114960;29,72;;
30/10/2023 12:15;114980;115060;114425;114720;114756;115386,67;115108,33;115113,81;115530,7;115135,13;115190,05;114960;38,53;;
30/10/2023 12:00;115000;115250;114950;114980;114756;115386,67;115183,89;115113,33;115570,7;115135,88;115233,8;114960;43,7;;
30/10/2023 11:45;114965;115035;114455;115000;114756;115386,67;115241,11;115090,48;115603,1;115135,4;115247,52;114960;44,13;;
30/10/2023 11:30;114825;115070;114750;114965;114756;115386,67;115298,89;115073,33;115632,8;115134,93;115339,9;114960;43,23;;
30/10/2023 11:15;115185;115235;114715;114830;114756;115386,67;115370,56;115047,62;115664,7;115134,65;115385,52;114960;39,79;;
30/10/2023 11:00;115355;115420;115070;115180;114756;115386,67;115482,22;115042,14;115695,3;115134,8;115454,46;114960;46,6;;
30/10/2023 10:45;115470;115585;115300;115355;114756;115386,67;115457,78;115023,33;115717,9;115134,18;115496,72;114960;50,62;;
30/10/2023 10:30;115485;115565;115240;115465;114756;115386,67;115412,22;115008,81;115740,9;115133,43;115505,6;114960;53,31;;
30/10/2023 10:15;115405;115630;115205;115480;114756;115386,67;115334,44;114987,62;115758,5;115131,9;115529,23;114960;53,67;;
30/10/2023 10:00;115495;115560;115175;115400;114756;115386,67;115246,11;114969,76;115769,8;115130,5;115556,41;114960;52,06;;
30/10/2023 09:45;115520;115580;115440;115495;114756;115386,67;115174,44;114974,29;115778,7;115127,45;115636,7;114960;54,13;;
30/10/2023 09:30;115605;115725;115490;115520;114756;115386,67;115076,67;114995,95;115782,5;115123,58;115667,1;114960;54,66;;
30/10/2023 09:15;115840;115910;115525;115610;114756;115386,67;115000;115023,1;115784,7;115119,2;115692,84;114960;56,52;;
30/10/2023 09:00;115550;115885;115380;115835;114756;115386,67;114900;115052,62;115778,5;115113,88;115666,11;114960;61,34;;
27/10/2023 17:45;114950;114980;114840;114960;116438;115718,33;114751,67;115080,48;115765,8;115106,25;115756,12;116720;44,1;;
27/10/2023 17:30;114765;114960;114755;114945;116438;115718,33;114716,11;115150,95;115767,2;115104,68;115760,59;116720;43,7;;
27/10/2023 17:15;114685;114840;114630;114765;116438;115718,33;114658,33;115224,29;115774,7;115102,5;115767,58;116720;38,83;;
27/10/2023 17:00;114755;114905;114645;114685;116438;115718,33;114652,78;115303,57;115781;115101,53;115778,18;116720;36,56;;
27/10/2023 16:45;114615;114850;114615;114755;116438;115718,33;114663,89;115375,71;115787,6;115101,18;115795,26;116720;37,69;;
27/10/2023 16:30;114825;114875;114540;114615;116438;115718,33;114696,67;115438,33;115794,5;115099,43;115816,91;116720;33,88;;
27/10/2023 16:15;114705;114850;114650;114830;116438;115718,33;114741,67;115515,48;115804;115098,33;115844,94;116720;37,12;;
27/10/2023 16:00;114505;114765;114460;114710;116438;115718,33;114772,22;115595,24;115811,5;115095,35;115869,72;116720;33,84;;
27/10/2023 15:45;114640;114700;114445;114500;116438;115718,33;114859,44;115670,95;115819,9;115096,7;115904,23;116720;27,72;;
27/10/2023 15:30;114425;114745;114410;114640;116438;115718,33;115020,56;115752,62;115833,5;115100,95;115947,95;116720;29,41;;
27/10/2023 15:15;114715;114795;114340;114425;116438;115718,33;115181,67;115850,24;115845,6;115103,95;115999,09;116720;22,71;;
27/10/2023 15:00;114780;114835;114625;114715;116438;115718,33;115382,22;115946,19;115866,6;115109,88;116067,71;116720;25,77;;
27/10/2023 14:45;115045;115060;114660;114785;116438;115718,33;115571,67;116027,86;115880,1;115114,18;116116,08;116720;26,57;;
27/10/2023 14:30;115020;115075;114870;115050;116438;115718,33;115755,56;116111,9;115889,9;115115,35;116173,32;116720;29,84;;
27/10/2023 14:15;115105;115195;114950;115020;116438;115718,33;115915;116182,38;115888,1;115114,78;116223,74;116720;28,92;;
27/10/2023 14:00;115490;115610;115055;115105;116438;115718,33;116071,67;116252,38;115887,8;115114,73;116285,91;116720;29,96;;
27/10/2023 13:45;115955;115975;115425;115495;116438;115718,33;116193,33;116329,29;115889,5;115114,55;116364,05;116720;35,33;;
27/10/2023 13:30;116085;116140;115930;115950;116438;115718,33;116257,22;116381,9;115874,7;115115,45;116411,99;116720;43,86;;
27/10/2023 13:15;116230;116295;115950;116090;116438;115718,33;116288,89;116407,38;115847,7;115114,03;116427,37;116720;47,11;;
27/10/2023 13:00;116420;116420;116220;116230;116438;115718,33;116335;116429,76;115820,3;115112,6;116440,84;116720;50,58;;
27/10/2023 12:45;116440;116500;116335;116420;116438;115718,33;116342,78;116435,95;115784,1;115110,23;116445,45;116720;55,77;;
27/10/2023 12:30;116480;116555;116355;116440;116438;115718,33;116320;116430,71;115739,5;115107,28;116446,68;116720;56,34;;
27/10/2023 12:15;116430;116620;116395;116485;116438;115718,33;116347,78;116433,81;115691,3;115104,25;116446,08;116720;57,56;;
27/10/2023 12:00;116195;116440;116180;116430;116438;115718,33;116342,78;116427,14;115647,8;115102,08;116440,99;116720;56,49;;
27/10/2023 11:45;116070;116405;116065;116200;116438;115718,33;116342,78;116408,81;115606,9;115100,15;116448,31;116720;51,78;;
27/10/2023 11:30;116230;116380;116065;116070;116438;115718,33;116381,67;116391,9;115571,6;115099,95;116462,5;116720;48,87;;
27/10/2023 11:15;116505;116505;116215;116235;116438;115718,33;116432,78;116373,57;115538,7;115099,75;116485,03;116720;52,61;;
27/10/2023 11:00;116300;116555;116100;116505;116438;115718,33;116461,11;116344,76;115502,9;115100,15;116499,44;116720;59,52;;
27/10/2023 10:45;116215;116355;116145;116300;116438;115718,33;116485;116287,38;115458,8;115100,43;116529,25;116720;55,39;;
27/10/2023 10:30;116690;116860;116135;116215;116438;115718,33;116518,33;116235;115422,3;115100,98;116563,89;116720;53,56;;
27/10/2023 10:15;116435;116825;116380;116690;116438;115718,33;116548,33;116178,57;115385,1;115102,08;116576,21;116720;68;;
27/10/2023 10:00;116435;116815;116355;116440;116438;115718,33;116533,89;116113,33;115338,9;115101,93;116565;116720;63,15;;
27/10/2023 09:45;116555;116620;116410;116430;116438;115718,33;116525;116048,57;115296;115103,73;116568,71;116720;62,94;;
27/10/2023 09:30;116525;116775;116470;116550;116438;115718,33;116511,67;115981,19;115253;115104,7;116593,88;116720;67,18;;
27/10/2023 09:15;116490;116630;116490;116530;116438;115718,33;116506,67;115912,14;115208,6;115103,48;116551,85;116720;66,83;;
27/10/2023 09:00;116665;116780;116410;116490;116438;115718,33;116486,11;115843,57;115166,8;115103,43;116542,32;116720;66,17;;
26/10/2023 17:45;116595;116720;116570;116720;114462;114728,33;116436,67;115782,38;115122,4;115104,13;115304,31;114310;74,07;;
26/10/2023 17:30;116480;116605;116420;116600;114462;114728,33;116339,44;115706,67;115076,9;115102,23;115295,67;114310;72,48;;
26/10/2023 17:15;116555;116575;116440;116485;114462;114728,33;116237,78;115639,05;115036,2;115101,78;115281,5;114310;70,89;;
26/10/2023 17:00;116355;116615;116335;116560;114462;114728,33;116142,78;115580;114997,4;115101,4;115269,74;114310;73,46;;
26/10/2023 16:45;116310;116465;116220;116360;114462;114728,33;116002,78;115528,33;114963,4;115099,83;115241,56;114310;70,84;;
26/10/2023 16:30;116505;116550;116290;116310;114462;114728,33;115873,89;115482,14;114934,3;115097,68;115212,49;114310;70,16;;
26/10/2023 16:15;116345;116755;116270;116505;114462;114728,33;115731,67;115432,86;114907,4;115095,53;115181,79;114310;76,66;;
26/10/2023 16:00;116045;116455;116035;116345;114462;114728,33;115600;115359,29;114877,9;115092,43;115121,71;114310;74,89;;
26/10/2023 15:45;115850;116070;115815;116045;114462;114728,33;115459,44;115295,48;114852,9;115092,08;115063,82;114310;71,06;;
26/10/2023 15:30;115680;115940;115635;115845;114462;114728,33;115345;115254,76;114834,4;115092,3;115037,17;114310;68,04;;
26/10/2023 15:15;115635;115695;115530;115685;114462;114728,33;115262,22;115202,86;114819,9;115093,4;115002,12;114310;65,36;;
