Data;Abertura;Máxima;Mínima;Fechamento;Prior Cote;Média Móvel A [9];Média Móvel A [21];Média Móvel A [50];Média Móvel A [200];VWAP D;IFR (RSI) [14];
06/05/2025 15:00;135490;135645;135490;135585;135501;135452,78;135489,52;135600,7;135945,4;135735,04;54,63;
06/05/2025 14:55;135415;135515;135390;135485;135501;135438,89;135491,67;135601,5;135953,03;135737,2;48,55;
06/05/2025 14:50;135395;135440;135375;135415;135501;135435;135505;135605,3;135960,85;135738,8;43,64;
06/05/2025 14:45;135450;135460;135370;135395;135501;135439,44;135510,48;135610,3;135968,92;135740,31;42,18;
06/05/2025 14:40;135470;135520;135440;135455;135501;135441,67;135512,62;135618,6;135977,13;135742,59;45,47;
06/05/2025 14:35;135465;135530;135445;135465;135501;135441,67;135509,76;135628,4;135985,48;135744,11;46,02;
06/05/2025 14:30;135435;135480;135380;135470;135501;135441,67;135506,43;135636,7;135993,9;135745,9;46,28;
06/05/2025 14:25;135365;135490;135350;135440;135501;135442,22;135509,52;135643,9;136002,33;135747,89;44,52;
06/05/2025 14:20;135460;135490;135310;135365;135501;135438,89;135517,86;135653,9;136010,78;135750,45;39,95;
06/05/2025 14:15;135450;135495;135430;135460;135501;135466,11;135538,33;135669,4;136019,28;135754,55;44,24;
06/05/2025 14:10;135460;135500;135410;135450;135501;135496,11;135555,24;135680,9;136027,4;135755,67;43,65;
06/05/2025 14:05;135415;135530;135365;135455;135501;135522,22;135565,48;135691,4;136035,42;135757,28;43,86;
06/05/2025 14:00;135455;135530;135410;135415;135501;135537,78;135578,33;135700,1;136043,38;135760,3;41,72;
06/05/2025 13:55;135465;135525;135440;135455;135501;135561,67;135589,29;135709,8;136051;135762,95;43,25;
06/05/2025 13:50;135470;135495;135350;135465;135501;135596,11;135599,29;135720,3;136058,15;135764,76;43,63;
06/05/2025 13:45;135410;135480;135325;135475;135501;135603,33;135612,38;135729,2;136064,85;135768,03;43,98;
06/05/2025 13:40;135615;135635;135390;135410;135501;135599,44;135620,48;135736,4;136071,3;135772,69;41,11;
06/05/2025 13:35;135735;135740;135540;135610;135501;135597,78;135626,19;135744,1;136078,17;135776,33;48,14;
06/05/2025 13:30;135690;135745;135650;135730;135501;135573,89;135629,52;135748,4;136083,8;135779,03;53,21;
06/05/2025 13:25;135590;135715;135565;135685;135501;135552,22;135630;135750,8;136089,17;135779,57;51,43;
06/05/2025 13:20;135630;135655;135540;135595;135501;135544,44;135628,81;135753,9;136095,05;135780,65;47,74;
06/05/2025 13:15;135765;135830;135625;135630;135501;135566,67;135639,05;135756,8;136101,1;135782,98;49,08;
06/05/2025 13:10;135530;135830;135525;135765;135501;135587,22;135648,81;135759,7;136106,65;135783,9;54,6;
06/05/2025 13:05;135445;135565;135405;135530;135501;135576,11;135649,52;135757,2;136111,13;135786,42;44,52;
06/05/2025 13:00;135395;135465;135370;135440;135501;135597,78;135662,14;135752,6;136116,6;135789,75;39,76;
06/05/2025 12:55;135395;135450;135360;135395;135501;135620,56;135685,71;135751,1;136123,15;135792,73;37,26;
06/05/2025 12:50;135540;135550;135370;135395;135501;135650,56;135707,86;135751,9;136129,8;135796,68;37,26;
06/05/2025 12:45;135615;135640;135520;135535;135501;135688,89;135726,67;135754,6;136136,4;135803,69;41,92;
06/05/2025 12:40;135795;135805;135575;135615;135501;135701,11;135731,43;135754,6;136141,83;135806,4;44,91;
06/05/2025 12:35;135815;135840;135760;135795;135501;135691,67;135735,71;135753,2;136147;135808,31;52,75;
06/05/2025 12:30;135660;135830;135660;135815;135501;135678,89;135727,62;135748,2;136152,05;135808,36;53,72;
06/05/2025 12:25;135725;135750;135630;135665;135501;135670,56;135720,95;135742,5;136157,25;135809,13;46,94;
06/05/2025 12:20;135650;135755;135630;135725;135501;135670;135720,95;135740,3;136163,33;135810,46;49,64;
06/05/2025 12:15;135670;135755;135615;135645;135501;135679,44;135725;135736,6;136169,6;135811,47;45,77;
06/05/2025 12:10;135740;135820;135665;135665;135501;135700,56;135739,29;135734,7;136175,65;135813,47;46,61;
06/05/2025 12:05;135645;135790;135605;135740;135501;135713,33;135749,52;135732,3;136181,1;135814,41;49,75;
06/05/2025 12:00;135535;135665;135465;135645;135501;135719,44;135753,81;135728,4;136186,45;135816,34;45,42;
06/05/2025 11:55;135675;135680;135480;135530;135501;135751,67;135767,86;135726,6;136192,5;135822,18;39,57;
06/05/2025 11:50;135740;135825;135670;135680;135501;135788,33;135796,9;135726,8;136199,13;135828,62;45,47;
06/05/2025 11:45;135655;135745;135585;135740;135501;135800,56;135813,81;135722,6;136204,2;135830,7;48,14;
06/05/2025 11:40;135815;135825;135630;135660;135501;135788,89;135825;135717;136208,75;135835,55;44,08;
06/05/2025 11:35;135835;135845;135735;135810;135501;135793,89;135835,95;135713,7;136213,38;135837,91;51,04;
06/05/2025 11:30;135775;135895;135755;135835;135501;135773,33;135840,24;135707,1;136217,25;135838,88;52,32;
06/05/2025 11:25;135800;135855;135720;135780;135501;135755,56;135847,14;135701,3;136221,67;135838,96;49,74;
06/05/2025 11:20;135935;136050;135780;135795;135501;135742,78;135853,33;135696,1;136226,35;135840,68;50,43;
06/05/2025 11:15;135860;136090;135850;135935;135501;135744,44;135855,24;135691,4;136230,9;135837,67;57,31;
06/05/2025 11:10;135795;135940;135755;135860;135501;135745,56;135848,57;135683,7;136234,08;135831,12;54,21;
06/05/2025 11:05;135640;135805;135575;135790;135501;135747,78;135846,9;135677,9;136238,42;135830,04;51,12;
06/05/2025 11:00;135705;135830;135630;135635;135501;135752,22;135849,76;135672,9;136243,2;135835,25;43,27;
06/05/2025 10:55;135620;135720;135540;135705;135501;135786,11;135859,52;135672,7;136249;135839,22;46,39;
06/05/2025 10:50;135680;135790;135560;135625;135501;135834,44;135861,19;135672,2;136254,13;135847,4;41,94;
06/05/2025 10:45;135665;135770;135600;135675;135501;135880;135868,33;135672,4;136259,85;135859,16;44,07;
06/05/2025 10:40;135810;135885;135640;135665;135501;135913,33;135866,67;135673,3;136264,38;135868,12;43,54;
06/05/2025 10:35;135950;135965;135715;135810;135501;135938,33;135849,29;135672,9;136269,25;135874,87;49,92;
06/05/2025 10:30;135880;136100;135845;135945;135501;135948,33;135828,1;135670,8;136272,6;135877,5;57,16;
06/05/2025 10:25;135835;135895;135735;135880;135501;135952,22;135803,81;135666,5;136275,95;135868,65;54,19;
06/05/2025 10:20;135940;135975;135770;135830;135501;135955,56;135787,14;135662,6;136279,83;135871,11;51,8;
06/05/2025 10:15;136140;136220;135880;135940;135501;135956,11;135773,1;135660,3;136283,78;135871,24;57,97;
06/05/2025 10:10;136035;136170;135970;136140;135501;135940;135754,29;135653,5;136286,92;135845,8;72,57;
06/05/2025 10:05;135975;136085;135920;136035;135501;135905;135725,95;135643,5;136291,25;135826,09;68,74;
06/05/2025 10:00;135890;136000;135765;135975;135501;135884,44;135701,9;135636,1;136295,98;135805,01;66,23;
06/05/2025 09:55;135905;135940;135860;135890;135501;135869,44;135681,9;135628,1;136301,05;135795,7;62,24;
06/05/2025 09:50;135975;136015;135885;135900;135501;135852,78;135665,24;135624,5;136306;135791,52;63,05;
06/05/2025 09:45;135905;135990;135830;135980;135501;135838,89;135648,57;135617,1;136311,42;135775,17;69,83;
06/05/2025 09:40;135835;135975;135815;135910;135501;135801,11;135627,86;135608,3;136317,1;135762,55;66,94;
06/05/2025 09:35;135795;135890;135760;135835;135501;135733,33;135610,48;135602,8;136323,45;135749,71;63,47;
06/05/2025 09:30;135825;135920;135740;135795;135501;135681,11;135597,14;135598,6;136329,2;135743,15;61,46;
06/05/2025 09:25;135855;135905;135790;135825;135501;135641,11;135585;135594,7;136335,48;135732,67;63,9;
06/05/2025 09:20;135845;135945;135810;135850;135501;135608,33;135568,1;135590,6;136340,6;135720,11;65,93;
06/05/2025 09:15;135740;135890;135630;135840;135501;135573,33;135549,52;135583,7;136345,98;135687,65;65,53;
06/05/2025 09:10;135775;135840;135730;135740;135501;135540,56;135533,1;135578,7;136352,23;135665,59;61,23;
06/05/2025 09:05;135640;135850;135525;135775;135501;135518,89;135520,71;135574,8;136359,03;135638,42;63,81;
06/05/2025 09:00;135300;135695;135285;135640;135501;135491,67;135509,76;135572,3;136364,08;135567,48;57,36;
05/05/2025 18:20;135365;135430;135300;135300;137047;135482,22;135504,05;135571,9;136370,1;136197,11;26,88;
05/05/2025 18:15;135435;135485;135345;135365;137047;135508,89;135516,43;135577,5;136376,28;136198,62;30,79;
05/05/2025 18:10;135530;135565;135410;135435;137047;135529,44;135525,24;135580,4;136381,92;136200,77;36,02;
05/05/2025 18:05;135540;135565;135510;135530;137047;135541,67;135531,67;135582,2;136388,85;136203,22;45,85;
05/05/2025 18:00;135545;135570;135510;135535;137047;135543,33;135532,14;135582,4;136396,17;136204,19;46,47;
05/05/2025 17:55;135550;135570;135515;135545;137047;135545,56;135536,43;135583,3;136402,1;136205,06;47,67;
05/05/2025 17:50;135535;135560;135520;135545;137047;135545;135542,86;135583,6;136407,75;136206,39;47,67;
05/05/2025 17:45;135555;135570;135510;135530;137047;135536,67;135547,14;135584,4;136413,92;136207,38;45,87;
05/05/2025 17:40;135540;135560;135535;135555;137047;135528,89;135556,19;135586,8;136421,15;136208,89;48,45;
05/05/2025 17:35;135550;135570;135535;135540;137047;135522,22;135560,48;135586,4;136428,7;136209,74;46,78;
05/05/2025 17:30;135545;135565;135535;135550;137047;135515,56;135568,33;135587,3;136434,9;136210,76;47,74;
05/05/2025 17:25;135550;135595;135535;135545;137047;135515;135576,9;135586,9;136441,17;136211,81;47,24;
05/05/2025 17:20;135555;135600;135520;135545;137047;135512,22;135583,57;135590,3;136448,28;136213,7;47,24;
05/05/2025 17:15;135545;135575;135535;135555;137047;135513,89;135591,67;135594,5;136454,1;136216,2;48,03;
05/05/2025 17:10;135475;135560;135470;135540;137047;135513,33;135593,81;135600,2;136459,55;136217,66;46,78;
05/05/2025 17:05;135460;135500;135430;135470;137047;135516,67;135598,57;135605,7;136466,15;136220,32;40,61;
05/05/2025 17:00;135500;135545;135460;135460;137047;135524,44;135607,86;135611,1;136473,55;136223,22;39,68;
05/05/2025 16:55;135480;135510;135460;135495;137047;135542,78;135613,33;135616,6;136481;136228,09;41,81;
05/05/2025 16:50;135545;135595;135465;135480;137047;135563,33;135623,57;135619,7;136487,75;136231,04;40,54;
05/05/2025 16:45;135520;135565;135450;135545;137047;135580,56;135625,95;135624,9;136493,9;136236,81;44,43;
05/05/2025 16:40;135565;135600;135505;135520;137047;135600;135625,71;135629,2;136499,5;136242,81;42,46;
05/05/2025 16:35;135550;135620;135540;135560;137047;135613,89;135631,19;135634,9;136506,28;136246,11;44,82;
05/05/2025 16:30;135570;135595;135480;135550;137047;135630;135634,29;135643,2;136513,28;136249,88;44,1;
05/05/2025 16:25;135535;135605;135520;135570;137047;135650;135636,67;135652,1;136521,05;136254,69;45,2;
05/05/2025 16:20;135625;135635;135510;135540;137047;135662,78;135639,05;135659,9;136528,92;136257,67;43,23;
05/05/2025 16:15;135680;135690;135595;135625;137047;135682,22;135637,38;135668,1;136538,2;136262,72;47,74;
05/05/2025 16:10;135640;135710;135630;135680;137047;135679,44;135635,71;135671,6;136546,78;136266,17;50,94;
05/05/2025 16:05;135720;135720;135620;135635;137047;135675;135629,29;135675;136552,38;136268,37;48,31;
05/05/2025 16:00;135640;135720;135595;135720;137047;135678,33;135630;135681,2;136558,4;136271,12;53,32;
05/05/2025 15:55;135700;135705;135625;135645;137047;135662,22;135625,24;135684,1;136564,4;136275,92;48,99;
05/05/2025 15:50;135735;135745;135655;135705;137047;135669,44;135622,14;135685,1;136570,85;136279,53;52,62;
05/05/2025 15:45;135685;135745;135675;135730;137047;135650;135612,86;135686,6;136577,3;136283,19;54,17;
05/05/2025 15:40;135710;135730;135665;135685;137047;135628,89;135603,1;135686;136583,55;136285,64;51,79;
05/05/2025 15:35;135595;135740;135565;135715;137047;135623,33;135596,19;135690,1;136590,2;136288,68;53,51;
05/05/2025 15:30;135640;135660;135555;135600;137047;135613,33;135589,76;135693,6;136596,6;136294,27;47,28;
05/05/2025 15:25;135670;135695;135635;135640;137047;135613,33;135587,86;135699,4;136603,85;136298,42;49,42;
05/05/2025 15:20;135580;135670;135550;135665;137047;135611,11;135585,24;135706,3;136611,03;136301,83;50,75;
05/05/2025 15:15;135705;135710;135550;135575;137047;135593,33;135584,52;135714,7;136617,95;136305,53;45,87;
05/05/2025 15:10;135530;135720;135505;135710;137047;135595;135582,62;135725,4;136625,3;136313,84;53,22;
05/05/2025 15:05;135535;135575;135515;135530;137047;135576,67;135576,67;135731,6;136631,8;136323,42;41,65;
05/05/2025 15:00;135635;135650;135510;135540;137047;135590;135576,67;135748,8;136639,35;136326,7;42,19;
05/05/2025 14:55;135625;135685;135610;135635;137047;135598,89;135585;135765,5;136646,75;136334,21;47,62;
05/05/2025 14:50;135600;135650;135570;135625;137047;135592,78;135590,71;135781,2;136654,13;136338,87;46,95;
05/05/2025 14:45;135625;135640;135560;135600;137047;135580;135600,95;135801,6;136661,88;136341,98;45,33;
05/05/2025 14:40;135500;135635;135480;135620;137047;135571,67;135611,19;135824,8;136669,7;136346,62;46,38;
05/05/2025 14:35;135595;135610;135495;135505;137047;135562,78;135616,9;135846;136677,9;136353,92;38,82;
05/05/2025 14:30;135545;135620;135530;135590;137047;135571,11;135627,86;135880,3;136685,9;136359,28;42,98;
05/05/2025 14:25;135655;135690;135530;135545;137047;135567,78;135630,71;135908,8;136693,05;136365,31;39,81;
05/05/2025 14:20;135625;135700;135590;135650;137047;135572,22;135640;135938,7;136700,58;136372,26;45,26;
05/05/2025 14:15;135580;135645;135545;135620;137047;135572,22;135645,24;135970,9;136707,25;136378,14;43,2;
05/05/2025 14:10;135515;135590;135460;135580;137047;135562,78;135654,05;136002,6;136714,73;136384,45;40,41;
05/05/2025 14:05;135525;135545;135480;135510;137047;135563,33;135672,86;136031,6;136722,75;136391,06;35,26;
05/05/2025 14:00;135535;135535;135400;135525;137047;135565,56;135695,95;136066,8;136731,3;136396,37;35,88;
05/05/2025 13:55;135580;135620;135520;135540;137047;135586,67;135716,67;136104,8;136739,83;136410,68;36,47;
05/05/2025 13:50;135565;135600;135520;135580;137047;135610,56;135736,19;136141,5;136747,53;136416,13;38,03;
05/05/2025 13:45;135590;135615;135530;135560;137047;135639,44;135746,67;136177,6;136755,28;136420,44;36,78;
05/05/2025 13:40;135650;135670;135555;135585;137047;135667,78;135760,48;136214,9;136762,58;136425,7;37,66;
05/05/2025 13:35;135540;135655;135505;135650;137047;135685;135777,62;136247,6;136769,85;136432,27;39,98;
05/05/2025 13:30;135585;135630;135520;135535;137047;135694,44;135787,86;136276,9;136777,23;136439,82;33,22;
05/05/2025 13:25;135530;135610;135520;135585;137047;135707,22;135795,48;136309,1;136784,5;136446,44;34,8;
05/05/2025 13:20;135715;135720;135450;135530;137047;135724,44;135804,76;136340,7;136791,33;136452,39;31,47;
05/05/2025 13:15;135755;135760;135665;135715;137047;135750;135812,86;136373,7;136798,95;136472,86;37,45;
05/05/2025 13:10;135835;135905;135755;135755;137047;135760;135821,19;136402;136805,45;136480,51;38,94;
05/05/2025 13:05;135810;135845;135745;135840;137047;135784,44;135827,62;136431,8;136812,5;136488,71;42,24;
05/05/2025 13:00;135740;135830;135720;135815;137047;135801,67;135830;136466,1;136819,3;136494,17;40,87;
05/05/2025 12:55;135730;135760;135685;135740;137047;135817,78;135838,1;136497,7;136826,33;136501,75;36,68;
05/05/2025 12:50;135655;135770;135640;135735;137047;135841,11;135854,52;136528,6;136833,73;136506,18;36,4;
05/05/2025 12:45;135740;135755;135585;135650;137047;135848,33;135872,38;136559,2;136840,03;136513,94;31,65;
05/05/2025 12:40;135755;135810;135725;135740;137047;135870,56;135890;136591;136846,28;136531,14;34,16;
05/05/2025 12:35;135810;135855;135675;135760;137047;135893,33;135920,95;136620,9;136851,88;136536,31;34,73;
05/05/2025 12:30;135970;136035;135805;135805;137047;135905;135950,24;136650,3;136857,78;136552,94;35,98;
05/05/2025 12:25;135995;136015;135950;135975;137047;135892,78;135979,52;136678,7;136863,98;136564,32;41,18;
05/05/2025 12:20;135960;136010;135915;135995;137047;135871,11;136011,43;136703,9;136869,48;136568,25;41,84;
05/05/2025 12:15;135945;136015;135870;135960;137047;135838,33;136047,86;136728,6;136874,98;136574,39;40,28;
05/05/2025 12:10;135800;136090;135755;135950;137047;135830,56;136082,14;136754,1;136880,95;136585,31;39,86;
05/05/2025 12:05;135850;135880;135745;135800;137047;135823,89;136142,62;136778,9;136886,3;136605,27;33,2;
05/05/2025 12:00;135950;135950;135775;135850;137047;135833,89;136200,48;136807,6;136892,03;136622,27;34,38;
05/05/2025 11:55;135865;135950;135825;135945;137047;135848,89;136257,14;136833,7;136897,4;136636,03;36,67;
05/05/2025 11:50;135695;135880;135620;135865;137047;135864,44;136319,76;136857;136902,25;136647,55;33,19;
05/05/2025 11:45;135775;135810;135660;135695;137047;135891,67;136383,57;136880,7;136907,48;136674,14;25,05;
05/05/2025 11:40;135695;135800;135655;135780;137047;135927,78;136447,14;136907,4;136913,67;136691,92;26,55;
05/05/2025 11:35;135895;135915;135635;135700;137047;135995,56;136518,1;136932,5;136919,15;136714,28;22,49;
05/05/2025 11:30;135895;135945;135720;135890;137047;136070,56;136600,24;136961;136924,92;136749,73;25,61;
05/05/2025 11:25;135890;135940;135810;135890;137047;136129,44;136670,95;136986,2;136929,3;136786,99;25,61;
05/05/2025 11:20;135990;136060;135795;135890;137047;136213,33;136742,14;137011,5;136933,85;136807,83;25,61;
05/05/2025 11:15;136080;136125;135895;135985;137047;136310;136815,24;137036,3;136938,6;136845,26;27,12;
05/05/2025 11:10;136110;136230;136050;136085;137047;136387,22;136874,05;137057,9;136942,78;136882,45;28,78;
05/05/2025 11:05;136025;136195;136005;136110;137047;136513,33;136923,1;137077,9;136945,98;136908,84;29,19;
05/05/2025 11:00;136390;136455;136010;136020;137047;136613,89;136972,38;137096,8;136949,4;136937,45;25,62;
05/05/2025 10:55;136370;136480;136245;136390;137047;136727,22;137026,9;137117,3;136953,9;136991,3;31,73;
05/05/2025 10:50;136415;136425;136270;136375;137047;136823,89;137064,52;137128,3;136956,3;137018,14;31,11;
05/05/2025 10:45;136650;136650;136365;136420;137047;136916,11;137100,48;137138,5;136958,78;137054,47;31,92;
05/05/2025 10:40;136755;136825;136620;136645;137047;136983,89;137139,76;137146,2;136961,25;137100,65;36,29;
05/05/2025 10:35;136685;136785;136590;136760;137047;137053,33;137183,1;137148,6;136962,48;137121,65;38,81;
05/05/2025 10:30;137220;137255;136680;136680;137047;137127,22;137213,33;137149,1;136962,95;137155,32;35,93;
05/05/2025 10:25;137015;137345;137000;137220;137047;137204,44;137242,14;137150,2;136963,42;137186,31;50,92;
05/05/2025 10:20;137035;137050;136885;137015;137047;137222,78;137244,29;137141,9;136961,45;137188,2;42,46;
05/05/2025 10:15;137260;137320;136990;137040;137047;137268,33;137255;137138,8;136959,4;137207,99;43,31;
